Filename,MD5Hash
1-191.dcm,abc764cb609d9ee436831589f7604355
1-051.dcm,d66f08728667a05ff83ca743314fc904
1-183.dcm,dd5ac6e2fc7848583696b20ff0ec7d60
1-140.dcm,f70ca43aca143db1bc5bcd7d07c2ef88
1-175.dcm,530b1daf1b948f7f997dc68d847c29ca
1-043.dcm,901e2d40380401da0ebf4e86e5bc13f4
1-132.dcm,d669706f104db1ff839345941f27f568
1-078.dcm,fc70288fcd5129ae1eb1f783459b2d1c
1-086.dcm,2a26fb8ca6142450f6a51fa93ec5a668
1-139.dcm,1b5e9e611aab1ece298c570c5fd88f2d
1-094.dcm,2fffed4fdf2289e65a0c10bee9625521
1-228.dcm,6e4c9ced866c4c2af6be33064720a146
1-147.dcm,3fda0d73c149c004ee429329f4001ed8
1-201.dcm,245ed2412457dd96f5b7a8c2a7ab103e
1-104.dcm,ebca4b77ba677baefd4cb1f4c0643eee
1-244.dcm,ace2be6c76e7079ce37cf9ea7961a613
1-007.dcm,0b333ef1a6b036e3d9c01d9267f3ae6e
1-023.dcm,b17d7fd36e488b13279bc8211a02739c
1-019.dcm,c5781074175d0701cddad8d4289b88a7
1-159.dcm,588fb538e96c8cfda6d2846db5d119fa
1-213.dcm,f3d9e6a5be49f1258002c548564d7c82
1-071.dcm,6582b6d83e6d8e260298c8b25773a02d
1-256.dcm,4c2e15c0d057a7773dfc83c5973d49a9
1-116.dcm,5e716109ed2b470e56ca79bf3bb4d49b
1-260.dcm,5ce621b5a959b1b750aeba4bb5efcc95
1-035.dcm,57a5cbb6099fae3931e25541ce61cf91
1-163.dcm,c9561d8509777ddec406c5c34ca7dbdc
1-066.dcm,0b06246be251fe806b72b91417992bc3
1-120.dcm,f90c4b48a25b89402f742a13faf44675
1-225.dcm,dc2f03602bf006a43d2c1afe9aa5c83f
1-179.dcm,2060a8301a96fc40ad30748e2278862c
1-101.dcm,da50c6bc22ed33290071b521c45524fe
1-208.dcm,76b5c6a8682a94235ee263636f77f8bf
1-119.dcm,62297d08215970d1a94a5a167a83a8b5
1-136.dcm,ec31670d48724a951bea8b414e2a1c37
1-003.dcm,1306310d1b2f9c5f06c6ceea4e86e6e6
1-082.dcm,9ecbccbb86423b23e9582a4be58f036e
1-038.dcm,e6e22f0c7f921671b8bf32b697f7bce3
1-046.dcm,6707988ca73fcdc27bfd8fe047e33efe
1-020.dcm,f5e4a8413b28419cf420f823644f34d7
1-063.dcm,6da0a822da9fcffddf3df7f23e0dea94
1-127.dcm,c4bb96c51fe1c47e3fe1b5cbe7d950f6
1-232.dcm,66a149f436e5c22269511c794586b15b
1-089.dcm,e29da7bcbac0cf8dd07e8e9fe6dc9f8c
1-012.dcm,d81b2638ad67bbe49ad629f4455f2657
1-187.dcm,7a997bfc56072ee57fb77416a580cb58
1-098.dcm,0c1bbd7a9722ef5bc0696c4f360437c8
1-144.dcm,96dd69e623364c3d3b9364e2a083bf7b
1-055.dcm,69c1ee042f7b8873d3c9c0cf041d934c
1-172.dcm,d2f9a70167a0226d0f5919e907530e1a
1-155.dcm,3bf3e3f8b1979013c1653d34c363031e
1-112.dcm,e0bd74627c84fc8ebf0733ddccc9679b
1-236.dcm,b6592c33799bb1cc9f6e396a890055cb
1-091.dcm,cca5ee757c17109969ea19561a3fdc4c
1-210.dcm,a8f0915379597538a1d3eda29164ef25
1-108.dcm,6ee71f3b9ca4dd1c052ba2b401ddba5e
1-240.dcm,88419ece89eb3809131ca5fb8a5fe769
1-253.dcm,7f165929e6f23356dc96a05479867937
1-027.dcm,35e8a1a0709c4359ea34d3fd4239a278
1-221.dcm,c97123e1c1862fb47960e5df13e75773
1-074.dcm,186acd1d33ca6fbc4ace67d8349727e8
1-031.dcm,8fab4e5e7f52c9ba54e0fddaf42aeb94
1-198.dcm,71dfd2b742b1685e7409a85622e7b945
1-204.dcm,7aea04ac015596f3e898d54d87ef3b7a
1-217.dcm,b9c99b535a081ff4314ad47452c2baf1
1-255.dcm,5d44b27d663994e3e585258353748b44
1-026.dcm,03018f4faad4724f9f38c76dd4a47848
1-158.dcm,6ce9c84e3f9a4b8016c11ec2f3ff3df3
1-247.dcm,7b75e56ab020cd94c62848c16da99d16
1-115.dcm,d5aec9cffddb2b1281e0c39cef2bfdbb
1-182.dcm,a6849fca256402215e31ec502ea21171
1-050.dcm,d6fdc8e81ff55fbb11f67db5c04b917c
1-093.dcm,69cde65723d84580c5503ce3b2d4e6b3
1-212.dcm,d557754f13960b70ce7dd674cc5015cb
1-069.dcm,b093f3bb4eece77f0f3327a5cd8d5699
1-237.dcm,f12f2f7ef26b48803954cfe40b9168ba
1-008.dcm,16bf731d7a1a5c84276a655b74b9e75b
1-105.dcm,31fe5d353226f0a41590dd06c2d8ac1a
1-192.dcm,9012c4c925253a8da4036ca9801c666c
1-060.dcm,5d87c5216999f3930b735abb92d2f279
1-085.dcm,3933dd2d3acca1ade9dfc0367fc69a75
1-059.dcm,8ee4e64aa49d1b20eec1389d4a786292
1-042.dcm,a29384c6858891940d132d055c361e08
1-148.dcm,4228addf9d1f7d311ce2d72dbc0c55e6
1-016.dcm,1b648dfb25ba674ce37025da58405050
1-070.dcm,e81b1bbcb43058e24de7fac4fd1cac02
1-261.dcm,a0d013a318151f0eb7a3830cebb0c4df
1-097.dcm,c64a75d89c5e3cc5396eb8b2284ba575
1-011.dcm,ef2d4fd7c24ae048b67f28256f7cafef
1-164.dcm,049a1bb2c9c99ba6d46295094854c216
1-054.dcm,6652a879e20fd71324d7b5ea3115167c
1-121.dcm,974b7574f86792d2c580693262dd5800
1-227.dcm,78dc256683ee4a1283ff1fab3255213c
1-065.dcm,46d105a1f3b2139ccb86f64c4b3f2979
1-243.dcm,57c586bdc2ca318af7a5b95674e9f23b
1-022.dcm,5a7bb11ff35a3e73b747eed742d7cf1a
1-036.dcm,72a8064e3f1bd37e6e6f084a8cf7a58a
1-209.dcm,dcfb8c0265853534b535cace7ec7ebfb
1-079.dcm,1cca8697291a0393a140910c07544101
1-176.dcm,970dbd26ba4a5fea209c2bfc11388e21
1-133.dcm,f40216a126fe6463473bc52b69086cc2
1-200.dcm,17a735668653fabfdc0f09351c96a1f7
1-064.dcm,d208d53210ad825e03f677cd877bbb78
1-250.dcm,68fd3ea7e96b3044080be3e246039b35
