Filename,MD5Hash
1-191.dcm,1a7e96561380e9f59aac5b33efdb9698
1-280.dcm,91b9699644a383287fddd5dc8ba85280
1-051.dcm,919690802af7bc4ec324c69ba4093ff3
1-183.dcm,9f1d974422589459c99291d1056981f5
1-272.dcm,85ab77a27d8b34af6ca0420d3890e91c
1-140.dcm,39d3784a396d9215891b99daa0f1c337
1-175.dcm,0da1f633df5056c5a97bec76da579992
1-043.dcm,70f25864e8d2ab9351b0219dd9462b35
1-132.dcm,86aa80a31b563e13479b72d12a4cbd14
1-078.dcm,883d16c203d9fc738b475822b704ca6d
1-086.dcm,a70172d152f2805d743ee35cfa1ee7eb
1-264.dcm,aebbe39d773acf5ffad77e3edb725969
1-139.dcm,6b8ca71c9ad0f3cd3620268a813c4bd2
1-317.dcm,a2a7e6ea614529299f1c134b27641b45
1-094.dcm,a5148c067a01e04a22b358cb2c7333f3
1-228.dcm,31ddbac372f6faf26ea5963c981c5ee1
1-147.dcm,8f540010dd6034e3058f571b2987694a
1-201.dcm,42851d43856a14fe1935bff20fabfa4e
1-104.dcm,d65164bb719dcc051ea23b0a8053a325
1-244.dcm,da7e88201e75d46115a0bf629d3b1f2d
1-007.dcm,0111a16844860870f5179df48252ac21
1-341.dcm,928e9e62b02ef2861cacd254a05eda03
1-023.dcm,a39d189da90cfe12aa7b01b6eaa8457f
1-325.dcm,b5b2bde37b222c2497e6842989ae1eb0
1-287.dcm,da89e8104029794650806dab8055e0c1
1-337.dcm,bf68fae0d07f0f54a7f304715666d773
1-019.dcm,75c0a1cbdbf6335c27f47d3565a3c174
1-159.dcm,318af8e6d20a8416767960a35fdaa877
1-213.dcm,2a2e3569e13c1ead00f73f7ff99c3bc2
1-071.dcm,4fda65f31275b725c561513f84a2d5c1
1-256.dcm,446463fc32dcda43af02384d7081af94
1-310.dcm,6519602f4a561b0ba1f2659617af5e69
1-299.dcm,574128836dff5cbf562b09b209f52b23
1-116.dcm,f8abe97af61d5fb4811f9e962be9d67d
1-260.dcm,bd9ba66eb0b9155388b9ccc280d17ad4
1-035.dcm,9bbe3969eb4475e6e8e25621a2adf1b1
1-163.dcm,e9484150ae4b903d75a9f4bc0ef10dc0
1-066.dcm,58a59be39fa3e1ac710ca55153182c99
1-120.dcm,0eb1dbf6058c042c7162d77a53de8a07
1-225.dcm,833c7b734b44af7bc6a9ea7d4789ab4b
1-179.dcm,648fc7a9b76fa42b869bbe97edca9329
1-101.dcm,916e455eab6b5404696c1dd722ce9a18
1-208.dcm,55e20ee7810859a9813ecf7a80f7372d
1-119.dcm,f0ac906d683cb1fffb7d1e2b64184075
1-136.dcm,9e7abfdd87d2c4640faaaab94a687937
1-268.dcm,a0c9b337937e91c667043380386d181f
1-292.dcm,0bb3154f4db57b6eee0753a87d549d8c
1-003.dcm,28a0ffe475d25a2f392e347f95cba639
1-082.dcm,87961808b187deb4392f62a4f61e4902
1-321.dcm,9fbe73240e76c54646b8abac35f4c4c7
1-038.dcm,4ac4863f29c14ebfea7587aa7db13fdd
1-046.dcm,f2fcc8da4ed92ccb36569a7cd8b7e208
1-020.dcm,f7102847032393e435e763dfd0983972
1-063.dcm,55e040ed4bbffb6953d828dc7ee013ef
1-127.dcm,073ceb8d1e23c7afafa690331d38c68e
1-275.dcm,833edd9dc33a3bac20c606a5103d4c8e
1-232.dcm,9ead270afd4c0617b96299488d0c64da
1-089.dcm,bba14b55fcf9d18cc3cd6aeebe211e98
1-313.dcm,f99d89974c38fc879a7ae2b14b7f69b8
1-012.dcm,7e93a3ca4c0d0afa44fb66dea2f24212
1-187.dcm,56139af6af43bf7f16b44ac8aeb7f93c
1-330.dcm,f3226ecf7f501fed42d9522fe420f82d
1-098.dcm,1161128f075d86136a9c45de0cfef7b3
1-144.dcm,936e282af4dc63ab3442bb6528218cc9
1-055.dcm,219d8bb48eceea207dbf9c7cfcbdc227
1-172.dcm,c09245e61e965c9dd49266b3d105b5a5
1-279.dcm,b7bcfed12345e356251375b9c6856efa
1-155.dcm,a03801fb8089f0d13209443b719006d0
1-112.dcm,a26151816610c091bd7a486ba4adddc4
1-236.dcm,8fb1625b144144254ca6a14582d22a85
1-091.dcm,b14cdd95022857b2ec35855fa887e456
1-296.dcm,2bcb784b28b87d34ddf123b2a889ff28
1-210.dcm,01c4973f2200167829ae6e863ea053b4
1-283.dcm,ebb981991777528114fc61e82a057e3f
1-108.dcm,9abe27016790030562b5dddf6832121d
1-240.dcm,4c1330b6b19e15b810af5f279a775f5e
1-309.dcm,29735caf10143cd63efaae4858622ca1
1-253.dcm,ef8c97a1f2fdbb862a5adf27962c37c8
1-027.dcm,16f745041f2cffe2624970100c5da37b
1-302.dcm,7e944e41e323f465ef45bf3e10c7270e
1-328.dcm,6c9545aac6c9957f4daf5dce3e1700ad
1-221.dcm,0964caee4a01a4efc785eed46983d689
1-074.dcm,d352cd57438e904e496ebada3bed20dc
1-031.dcm,0451985f8f084c2b96d7d9773ec4ed54
1-198.dcm,b398619b549475c07d5cf8d672c73dfc
1-204.dcm,5e8648db6f039f876def3ecd2277607b
1-217.dcm,09e6253f95a005d15fcc0978612e082a
1-298.dcm,c5b1a3819d85e3f4ca89551fe7b11f25
1-255.dcm,957a70ba2cf3a9cc0a9484c615e33ff8
1-026.dcm,459924edd5f2667e7790cd708b66de3a
1-158.dcm,8668950fbe77e445b57e5f675dcb3691
1-301.dcm,48daad52acedea38d98a11f412e6018a
1-247.dcm,62430e6242f3430802b639391696b90e
1-115.dcm,6272aca4e0f65572f42da8d06a0e45a0
1-182.dcm,b0ad8e5556aae8dc6e8885d1ca1befc3
1-050.dcm,271aa207c80479f65a181129480a19f4
1-093.dcm,28f3573c5b845303532dcf39a085189b
1-344.dcm,58dc25bb25f817cbe8c1672c339e0446
1-212.dcm,91ea91b8c05302e3cafec496b5736196
1-069.dcm,386dd65c2fcfbedb5587ece8c76dbba4
1-237.dcm,74aa6205f8ffd46228eb085d98642045
1-008.dcm,f32a34eb987fa9389750d7d84e141bcb
1-281.dcm,50c1bc3ff72ed400ec4d1e6ef1856b0a
1-105.dcm,326c9f227cd3a7222d24f7ddce1391bb
1-192.dcm,ccc943392557806c2b0c1e021dcbb39f
1-326.dcm,b990e4f72ee3f413ea555808734b69c6
1-060.dcm,ac4604873eb2fe7c98ace0521f83fac7
1-085.dcm,557d0466fa5dc5f5ace0ab7350d4d8a4
1-271.dcm,d1ead53c53b5df1c56512a19aa41605f
1-059.dcm,effea64b820e0b84d1a5004ab01f66d1
1-042.dcm,69eb47e08ece3587ce002117d3fbf545
1-148.dcm,e97df5cb8226c9071df1dffb39851288
1-334.dcm,4d36668804f09d787c18c1f47c5d4f75
1-016.dcm,74e530b6bc41451c4d9a0f0ffeede535
1-338.dcm,a5e4abb781bee1923b7dd152297bb789
1-070.dcm,8298fc8c4a3e07a8a393c7434d3d855d
1-261.dcm,4199107d9c5dd7062e89d856864713cd
1-311.dcm,3c90f7c965b315c6f175cc7b1189c4c2
1-097.dcm,8cf11bc56c88c09d8eafd0d55beee62a
1-011.dcm,87c109bc44e1488d4533ef59057aec90
1-164.dcm,66cf0351248e0339a778246b8b4e7105
1-054.dcm,5720d635ac67b17575f5f39f219ac880
1-121.dcm,2b2638b6d381314b261998f2fe82d957
1-227.dcm,e09dfc0133422df413736b02d75f8b8c
1-286.dcm,90af01867502bf0e4e90cc7f9063edc6
1-340.dcm,42a6837499591f6ab4655efd9be2cb9b
1-065.dcm,a92333bd78bc5a4dcaaa5ee2442b6b3f
1-243.dcm,d3e1f22306295088453e07f67c99d6b2
1-022.dcm,8f1ac0294cbc21d65bf64b91fe01a8e0
1-036.dcm,0b4422fb95de8791147b66c79c645869
1-209.dcm,1d075fa0910e6e67af95014e95880f43
1-079.dcm,8f3ae5a26ed930cb2dc3878d2e44a20e
1-176.dcm,33581300592e2f7591da5d83792afcf2
1-133.dcm,d82ffbce974873b55590a1291a625e7e
1-306.dcm,2ac3db6d13c694524dc58c125c2472c3
1-200.dcm,c9a6ca344d0a621ec1576a0fd5a70a40
1-064.dcm,cb9943b430f0f4dab9b65adc9b54b569
1-250.dcm,d969c372a16aaf75ac7c97ff2c4c4c0f
1-322.dcm,c688e7e2a01dd2628996e914336e53a8
1-047.dcm,e98818f8a7bef8fedb0f4391baf890b3
